image_name,image_file,n_boxes,n_correct,n_incorrect,accuracy,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,conf_threshold,dataset,model
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1305121398-0003-R.png,1,0,1,0.0,0.396,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1305121398-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1305121398-0003-R.png,1,0,1,0.0,0.396,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1709041080-0020-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1709041080-0020-R.png,2,1,1,0.5,0.984,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1709041080-0020-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1709041080-0020-R.png,2,1,1,0.5,0.984,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1408290968-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1408290968-0003-R.png,1,0,1,0.0,0.921,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1408290968-0003-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1408290968-0003-R.png,1,0,1,0.0,0.921,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1603223711-0002-T_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1603223711-0002-T_G.png,2,1,1,0.5,0.917,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1603223711-0002-T_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1603223711-0002-T_G.png,2,1,1,0.5,0.917,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0005-R.png,18,16,2,0.889,0.884,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0005-R.png,18,16,2,0.889,0.884,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0007-R.png,16,14,2,0.875,0.883,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0007-R.png,16,14,2,0.875,0.883,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1701151546-0015-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0015-R_T.png,37,0,37,0.0,0.882,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1701151546-0015-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0015-R_T.png,37,0,37,0.0,0.882,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0019-R_G.png,41,23,18,0.561,0.843,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0019-R_G.png,41,23,18,0.561,0.843,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0007-R.png,27,4,23,0.148,0.842,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0007-R.png,27,4,23,0.148,0.842,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0010-R.png,42,37,5,0.881,0.828,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0010-R.png,42,37,5,0.881,0.828,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0015-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0015-R.png,21,11,10,0.524,0.812,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0015-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0015-R.png,21,11,10,0.524,0.812,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0007-R.png,27,4,23,0.148,0.842,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1701151546-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1701151546-0007-R.png,27,4,23,0.148,0.842,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0019-R_G.png,41,23,18,0.561,0.843,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0019-R_G,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0019-R_G.png,41,23,18,0.561,0.843,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0015-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0015-R.png,21,11,10,0.524,0.812,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0015-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0015-R.png,21,11,10,0.524,0.812,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1307210661-0002-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0002-R.png,25,18,7,0.72,0.772,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1307210661-0002-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0002-R.png,25,18,7,0.72,0.772,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0010-R.png,42,37,5,0.881,0.828,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1307210661-0010-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0010-R.png,42,37,5,0.881,0.828,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0004-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0004-R_T.png,11,7,4,0.636,0.785,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0004-R_T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0004-R_T.png,11,7,4,0.636,0.785,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1409171742-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1409171742-0009-R.png,6,3,3,0.5,0.757,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1409171742-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1409171742-0009-R.png,6,3,3,0.5,0.757,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1307210661-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0001-R.png,31,28,3,0.903,0.744,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1307210661-0001-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1307210661-0001-R.png,31,28,3,0.903,0.744,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0005-R.png,18,16,2,0.889,0.884,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0005-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0005-R.png,18,16,2,0.889,0.884,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0007-R.png,16,14,2,0.875,0.883,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1704282807-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1704282807-0007-R.png,16,14,2,0.875,0.883,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1708161076-0007-R.png,1,1,0,1.0,0.556,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1708161076-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b1_focal\1708161076-0007-R.png,1,1,0,1.0,0.556,All correct,8,Good for paper,Low Confidence Correct (<0.6),classification_error,20,0.75,mp_idb_species,efficientnet_b1_focal
1401080976-0004-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b2_focal\1401080976-0004-T.png,1,0,1,0.0,0.985,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b2_focal
1401080976-0004-T,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b2_focal\1401080976-0004-T.png,1,0,1,0.0,0.985,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b2_focal
1703121298-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b2_focal\1703121298-0009-R.png,1,0,1,0.0,0.983,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b2_focal
1703121298-0009-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b2_focal\1703121298-0009-R.png,1,0,1,0.0,0.983,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b2_focal
1703121298-0007-R,results\optA_20251207_233941\experiments\experiment_mp_idb_species\visualizations\pred_classification_efficientnet_b2_focal\1703121298-0007-R.png,1,0,1,0.0,0.982,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,mp_idb_species,efficientnet_b2_focal
